Country,Region,Year,S2030_Outcome,Indicator,Baseline_Value,Target_Value,Actual_Value,Achievement_Pct,Change_from_Baseline_Pct,Data_Source,Measurement_Method,Confidence_Level
Egypt,North Africa,2025,Climate & Environment,Early warning systems active,6599,9114,6879,75.5,4.2,Remote Sensing,Focus Group,Low
Egypt,North Africa,2025,Climate & Environment,Hectares of land restored,9960,13255,12276,92.6,23.3,Survey,Household Survey,Low
Egypt,North Africa,2025,Healthy & Safe Living,People with health access,3035,3517,2924,83.1,-3.7,Partner Report,Focus Group,Medium
Egypt,North Africa,2025,Healthy & Safe Living,Vaccination rate (%),8621,9860,5769,58.5,-33.1,Survey,Key Informant,High
Egypt,North Africa,2025,Healthy & Safe Living,Malnutrition cases treated,9214,13797,13312,96.5,44.5,Admin Records,Household Survey,Medium
Egypt,North Africa,2025,Migration & Identity,Migrants assisted,8004,11461,8928,77.9,11.5,Partner Report,Key Informant,Low
Egypt,North Africa,2025,Migration & Identity,Stateless persons supported,9848,14750,15701,106.4,59.4,Remote Sensing,Focus Group,Low
Egypt,North Africa,2025,Migration & Identity,Legal documents issued,1836,2722,2299,84.5,25.2,Partner Report,Direct Count,High
Egypt,North Africa,2025,Values & Dignity,GBV survivors supported,338,395,297,75.2,-12.1,Admin Records,Direct Count,Medium
Egypt,North Africa,2025,Values & Dignity,Mental health sessions,308,415,362,87.2,17.5,Survey,Household Survey,High
Egypt,North Africa,2025,Values & Dignity,Protection cases resolved,852,1135,1119,98.6,31.3,Partner Report,Direct Count,Low
Egypt,North Africa,2025,Economic Security,HHs with improved income,6707,7477,5787,77.4,-13.7,Survey,Focus Group,Low
Egypt,North Africa,2025,Economic Security,Savings group members,3430,4879,4322,88.6,26.0,Survey,Focus Group,Medium
Egypt,North Africa,2025,Economic Security,Jobs created or maintained,4896,5539,4776,86.2,-2.5,Survey,Focus Group,Low
Morocco,North Africa,2021,Climate & Environment,Communities with DRR plans,3238,3887,2745,70.6,-15.2,Remote Sensing,Focus Group,Medium
Morocco,North Africa,2021,Climate & Environment,Early warning systems active,7453,9722,10262,105.6,37.7,Survey,Direct Count,Low
Morocco,North Africa,2021,Climate & Environment,Hectares of land restored,419,614,679,110.6,62.1,Survey,Direct Count,High
Morocco,North Africa,2021,Healthy & Safe Living,People with health access,6890,8661,8543,98.6,24.0,Survey,Household Survey,High
Morocco,North Africa,2021,Healthy & Safe Living,Vaccination rate (%),3443,4010,4597,114.6,33.5,Remote Sensing,Focus Group,Low
Morocco,North Africa,2021,Healthy & Safe Living,Malnutrition cases treated,2113,2984,2432,81.5,15.1,Survey,Key Informant,Medium
Morocco,North Africa,2021,Migration & Identity,Migrants assisted,4943,5893,4888,82.9,-1.1,Partner Report,Focus Group,High
Morocco,North Africa,2021,Migration & Identity,Stateless persons supported,9954,11243,11028,98.1,10.8,Survey,Direct Count,Medium
Morocco,North Africa,2021,Migration & Identity,Legal documents issued,4593,5935,4482,75.5,-2.4,Partner Report,Direct Count,Low
Morocco,North Africa,2021,Values & Dignity,GBV survivors supported,6667,9107,5250,57.6,-21.3,Partner Report,Key Informant,Medium
Morocco,North Africa,2021,Values & Dignity,Mental health sessions,732,866,950,109.7,29.8,Remote Sensing,Key Informant,High
Morocco,North Africa,2021,Values & Dignity,Protection cases resolved,2014,2734,2105,77.0,4.5,Partner Report,Focus Group,Low
Morocco,North Africa,2021,Economic Security,HHs with improved income,9887,12166,13262,109.0,34.1,Remote Sensing,Direct Count,High
Morocco,North Africa,2021,Economic Security,Savings group members,5267,7041,7112,101.0,35.0,Remote Sensing,Key Informant,High
Morocco,North Africa,2021,Economic Security,Jobs created or maintained,3062,3661,3585,97.9,17.1,Survey,Household Survey,Medium
Morocco,North Africa,2022,Climate & Environment,Communities with DRR plans,3965,4482,4670,104.2,17.8,Admin Records,Focus Group,Medium
Morocco,North Africa,2022,Climate & Environment,Early warning systems active,581,775,625,80.6,7.6,Partner Report,Direct Count,Medium
Morocco,North Africa,2022,Climate & Environment,Hectares of land restored,7970,9398,10261,109.2,28.7,Remote Sensing,Focus Group,Low
Morocco,North Africa,2022,Healthy & Safe Living,People with health access,4827,6444,7650,118.7,58.5,Partner Report,Focus Group,Low
Morocco,North Africa,2022,Healthy & Safe Living,Vaccination rate (%),3750,5028,5470,108.8,45.9,Remote Sensing,Focus Group,High
Morocco,North Africa,2022,Healthy & Safe Living,Malnutrition cases treated,1679,2283,1627,71.3,-3.1,Admin Records,Key Informant,Medium
Morocco,North Africa,2022,Migration & Identity,Migrants assisted,200,238,223,93.7,11.5,Remote Sensing,Household Survey,High
Morocco,North Africa,2022,Migration & Identity,Stateless persons supported,4809,6480,4334,66.9,-9.9,Partner Report,Focus Group,High
Morocco,North Africa,2022,Migration & Identity,Legal documents issued,1765,2363,2395,101.4,35.7,Admin Records,Household Survey,High
Morocco,North Africa,2022,Values & Dignity,GBV survivors supported,4181,5492,4575,83.3,9.4,Remote Sensing,Key Informant,Low
Morocco,North Africa,2022,Values & Dignity,Mental health sessions,3128,4578,2641,57.7,-15.6,Survey,Household Survey,Low
Morocco,North Africa,2022,Values & Dignity,Protection cases resolved,7838,9959,8111,81.4,3.5,Admin Records,Key Informant,Low
Morocco,North Africa,2022,Economic Security,HHs with improved income,7690,8698,7813,89.8,1.6,Remote Sensing,Key Informant,Medium
Morocco,North Africa,2022,Economic Security,Savings group members,4535,5135,3925,76.4,-13.5,Admin Records,Focus Group,Low
Morocco,North Africa,2022,Economic Security,Jobs created or maintained,5359,6382,6986,109.5,30.4,Partner Report,Focus Group,High
Morocco,North Africa,2023,Climate & Environment,Communities with DRR plans,3064,4286,3369,78.6,10.0,Partner Report,Key Informant,Low
Morocco,North Africa,2023,Climate & Environment,Early warning systems active,5773,7345,5565,75.8,-3.6,Admin Records,Focus Group,High
Morocco,North Africa,2023,Climate & Environment,Hectares of land restored,6753,8323,4668,56.1,-30.9,Survey,Focus Group,Medium
Morocco,North Africa,2023,Healthy & Safe Living,People with health access,6133,7710,8080,104.8,31.7,Survey,Direct Count,High
Morocco,North Africa,2023,Healthy & Safe Living,Vaccination rate (%),996,1439,1319,91.7,32.4,Partner Report,Household Survey,Low
Morocco,North Africa,2023,Healthy & Safe Living,Malnutrition cases treated,872,1184,1270,107.3,45.6,Partner Report,Focus Group,Low
Morocco,North Africa,2023,Migration & Identity,Migrants assisted,1619,2141,1984,92.7,22.5,Partner Report,Direct Count,Medium
Morocco,North Africa,2023,Migration & Identity,Stateless persons supported,5134,5875,6706,114.1,30.6,Partner Report,Direct Count,High
Morocco,North Africa,2023,Migration & Identity,Legal documents issued,6098,8682,8700,100.2,42.7,Admin Records,Focus Group,High
Morocco,North Africa,2023,Values & Dignity,GBV survivors supported,4975,5851,5730,97.9,15.2,Remote Sensing,Focus Group,High
Morocco,North Africa,2023,Values & Dignity,Mental health sessions,7657,9254,8268,89.3,8.0,Survey,Focus Group,Low
Morocco,North Africa,2023,Values & Dignity,Protection cases resolved,5019,5789,3124,54.0,-37.8,Remote Sensing,Key Informant,Medium
Morocco,North Africa,2023,Economic Security,HHs with improved income,4841,6071,4712,77.6,-2.7,Admin Records,Household Survey,Medium
Morocco,North Africa,2023,Economic Security,Savings group members,3890,5378,3978,74.0,2.3,Remote Sensing,Household Survey,High
Morocco,North Africa,2023,Economic Security,Jobs created or maintained,3298,4755,4229,88.9,28.2,Survey,Key Informant,Medium
Morocco,North Africa,2024,Climate & Environment,Communities with DRR plans,1462,1629,1321,81.1,-9.6,Survey,Key Informant,High
Morocco,North Africa,2024,Climate & Environment,Early warning systems active,8638,9796,10444,106.6,20.9,Admin Records,Direct Count,High
Morocco,North Africa,2024,Climate & Environment,Hectares of land restored,8504,12123,12633,104.2,48.6,Remote Sensing,Key Informant,Low
Morocco,North Africa,2024,Healthy & Safe Living,People with health access,1219,1572,1329,84.5,9.0,Partner Report,Key Informant,Medium
Morocco,North Africa,2024,Healthy & Safe Living,Vaccination rate (%),9001,10800,9901,91.7,10.0,Remote Sensing,Key Informant,High
Morocco,North Africa,2024,Healthy & Safe Living,Malnutrition cases treated,4773,5507,4224,76.7,-11.5,Remote Sensing,Key Informant,Medium
Morocco,North Africa,2024,Migration & Identity,Migrants assisted,1125,1307,1311,100.3,16.5,Partner Report,Key Informant,High
Morocco,North Africa,2024,Migration & Identity,Stateless persons supported,7393,9974,9794,98.2,32.5,Partner Report,Direct Count,Medium
Morocco,North Africa,2024,Migration & Identity,Legal documents issued,3584,4243,5103,120.3,42.4,Partner Report,Key Informant,Medium
Morocco,North Africa,2024,Values & Dignity,GBV survivors supported,8486,10125,8924,88.1,5.2,Survey,Household Survey,Low
Morocco,North Africa,2024,Values & Dignity,Mental health sessions,9349,12896,14547,112.8,55.6,Survey,Focus Group,Medium
Morocco,North Africa,2024,Values & Dignity,Protection cases resolved,7937,10168,7013,69.0,-11.6,Admin Records,Focus Group,Medium
Morocco,North Africa,2024,Economic Security,HHs with improved income,6350,8016,7325,91.4,15.4,Remote Sensing,Household Survey,Low
Morocco,North Africa,2024,Economic Security,Savings group members,7951,9793,8241,84.2,3.6,Remote Sensing,Direct Count,High
Morocco,North Africa,2024,Economic Security,Jobs created or maintained,9807,12169,11300,92.9,15.2,Remote Sensing,Household Survey,Medium
Morocco,North Africa,2025,Climate & Environment,Communities with DRR plans,3777,5306,5071,95.6,34.3,Admin Records,Direct Count,High
Morocco,North Africa,2025,Climate & Environment,Early warning systems active,9728,13423,8576,63.9,-11.8,Partner Report,Direct Count,Low
Morocco,North Africa,2025,Climate & Environment,Hectares of land restored,7145,9728,10377,106.7,45.2,Partner Report,Focus Group,High
Morocco,North Africa,2025,Healthy & Safe Living,People with health access,9726,14452,15412,106.6,58.5,Survey,Household Survey,High
Morocco,North Africa,2025,Healthy & Safe Living,Vaccination rate (%),890,1102,950,86.2,6.7,Partner Report,Direct Count,High
Morocco,North Africa,2025,Healthy & Safe Living,Malnutrition cases treated,9560,13006,11338,87.2,18.6,Survey,Key Informant,Low
Morocco,North Africa,2025,Migration & Identity,Migrants assisted,5676,6472,6182,95.5,8.9,Admin Records,Household Survey,Low
Morocco,North Africa,2025,Migration & Identity,Stateless persons supported,1492,1658,1753,105.7,17.5,Remote Sensing,Focus Group,Medium
Morocco,North Africa,2025,Migration & Identity,Legal documents issued,2888,4002,3804,95.1,31.7,Partner Report,Direct Count,Medium
Morocco,North Africa,2025,Values & Dignity,GBV survivors supported,8531,9488,9854,103.9,15.5,Partner Report,Direct Count,Low
Morocco,North Africa,2025,Values & Dignity,Mental health sessions,6173,8908,6645,74.6,7.6,Remote Sensing,Key Informant,Low
Morocco,North Africa,2025,Values & Dignity,Protection cases resolved,6177,7606,8642,113.6,39.9,Remote Sensing,Focus Group,Low
Morocco,North Africa,2025,Economic Security,HHs with improved income,9455,12215,9892,81.0,4.6,Partner Report,Key Informant,Low
Morocco,North Africa,2025,Economic Security,Savings group members,1921,2190,2154,98.4,12.1,Survey,Key Informant,High
Morocco,North Africa,2025,Economic Security,Jobs created or maintained,1270,1836,1642,89.4,29.3,Remote Sensing,Direct Count,Low
Sudan,North Africa,2021,Climate & Environment,Communities with DRR plans,8927,10292,5459,53.0,-38.8,Survey,Key Informant,Medium
Sudan,North Africa,2021,Climate & Environment,Early warning systems active,8764,12803,11762,91.9,34.2,Admin Records,Direct Count,High
Sudan,North Africa,2021,Climate & Environment,Hectares of land restored,7671,10534,9510,90.3,24.0,Survey,Focus Group,Low
Sudan,North Africa,2021,Healthy & Safe Living,People with health access,8769,10293,8809,85.6,0.5,Partner Report,Focus Group,Medium
Sudan,North Africa,2021,Healthy & Safe Living,Vaccination rate (%),1720,2309,1221,52.9,-29.0,Partner Report,Key Informant,Medium
Sudan,North Africa,2021,Healthy & Safe Living,Malnutrition cases treated,8232,12105,13950,115.2,69.5,Admin Records,Direct Count,Low
Sudan,North Africa,2021,Migration & Identity,Migrants assisted,1817,2697,1953,72.4,7.5,Survey,Key Informant,Low
Sudan,North Africa,2021,Migration & Identity,Stateless persons supported,3665,4254,3565,83.8,-2.7,Survey,Key Informant,Low
Sudan,North Africa,2021,Migration & Identity,Legal documents issued,8337,11613,12447,107.2,49.3,Partner Report,Direct Count,Low
Sudan,North Africa,2021,Values & Dignity,GBV survivors supported,1969,2397,2565,107.0,30.3,Survey,Key Informant,Low
Sudan,North Africa,2021,Values & Dignity,Mental health sessions,8155,9187,8603,93.6,5.5,Survey,Focus Group,Medium
Sudan,North Africa,2021,Values & Dignity,Protection cases resolved,9544,11985,8991,75.0,-5.8,Survey,Household Survey,Low
Sudan,North Africa,2021,Economic Security,HHs with improved income,9485,12288,11500,93.6,21.2,Admin Records,Household Survey,Medium
Sudan,North Africa,2021,Economic Security,Savings group members,7767,9919,7487,75.5,-3.6,Survey,Focus Group,Medium
Sudan,North Africa,2021,Economic Security,Jobs created or maintained,2521,3748,2631,70.2,4.4,Remote Sensing,Direct Count,Low
Sudan,North Africa,2022,Climate & Environment,Communities with DRR plans,3503,4257,3888,91.3,11.0,Admin Records,Focus Group,High
Sudan,North Africa,2022,Climate & Environment,Early warning systems active,5229,7155,4403,61.5,-15.8,Survey,Direct Count,Low
Sudan,North Africa,2022,Climate & Environment,Hectares of land restored,294,408,458,112.3,55.8,Partner Report,Key Informant,High
Sudan,North Africa,2022,Healthy & Safe Living,People with health access,6564,9596,7533,78.5,14.8,Survey,Household Survey,High
Sudan,North Africa,2022,Healthy & Safe Living,Vaccination rate (%),9531,12779,10944,85.6,14.8,Admin Records,Household Survey,High
Sudan,North Africa,2022,Healthy & Safe Living,Malnutrition cases treated,4173,4714,3667,77.8,-12.1,Admin Records,Direct Count,Medium
Sudan,North Africa,2022,Migration & Identity,Migrants assisted,2302,3221,2213,68.7,-3.9,Partner Report,Focus Group,High
Sudan,North Africa,2022,Migration & Identity,Stateless persons supported,4087,5160,2329,45.1,-43.0,Remote Sensing,Household Survey,Low
Sudan,North Africa,2022,Migration & Identity,Legal documents issued,1067,1371,991,72.3,-7.1,Partner Report,Household Survey,Low
Sudan,North Africa,2022,Values & Dignity,GBV survivors supported,2115,2789,3166,113.5,49.7,Survey,Focus Group,Medium
Sudan,North Africa,2022,Values & Dignity,Mental health sessions,1099,1342,1476,110.0,34.3,Admin Records,Focus Group,High
Sudan,North Africa,2022,Values & Dignity,Protection cases resolved,7653,9919,5920,59.7,-22.6,Admin Records,Direct Count,High
Sudan,North Africa,2022,Economic Security,HHs with improved income,5723,7950,8939,112.4,56.2,Remote Sensing,Key Informant,Medium
Sudan,North Africa,2022,Economic Security,Savings group members,6687,8541,7932,92.9,18.6,Admin Records,Direct Count,High
Sudan,North Africa,2022,Economic Security,Jobs created or maintained,3655,4738,3218,67.9,-12.0,Partner Report,Direct Count,Low
Sudan,North Africa,2023,Climate & Environment,Communities with DRR plans,4119,5166,5178,100.2,25.7,Admin Records,Focus Group,High
Sudan,North Africa,2023,Climate & Environment,Early warning systems active,1088,1468,1276,86.9,17.3,Survey,Focus Group,Low
Sudan,North Africa,2023,Climate & Environment,Hectares of land restored,5371,7194,5753,80.0,7.1,Remote Sensing,Household Survey,Medium
Sudan,North Africa,2023,Healthy & Safe Living,People with health access,4882,7259,5902,81.3,20.9,Remote Sensing,Key Informant,High
Sudan,North Africa,2023,Healthy & Safe Living,Vaccination rate (%),5577,7266,7229,99.5,29.6,Remote Sensing,Direct Count,High
Sudan,North Africa,2023,Healthy & Safe Living,Malnutrition cases treated,9681,10867,11069,101.9,14.3,Remote Sensing,Key Informant,Medium
Sudan,North Africa,2023,Migration & Identity,Migrants assisted,5780,6643,4977,74.9,-13.9,Survey,Household Survey,Medium
Sudan,North Africa,2023,Migration & Identity,Stateless persons supported,4854,5839,5613,96.1,15.6,Admin Records,Direct Count,Low
Sudan,North Africa,2023,Migration & Identity,Legal documents issued,797,1115,1051,94.3,31.9,Admin Records,Key Informant,Medium
Sudan,North Africa,2023,Values & Dignity,GBV survivors supported,8065,9260,3461,37.4,-57.1,Admin Records,Direct Count,High
Sudan,North Africa,2023,Values & Dignity,Mental health sessions,2695,3299,3399,103.0,26.1,Remote Sensing,Direct Count,Medium
Sudan,North Africa,2023,Values & Dignity,Protection cases resolved,176,252,189,75.0,7.4,Partner Report,Key Informant,Medium
Sudan,North Africa,2023,Economic Security,HHs with improved income,3001,3631,3157,86.9,5.2,Survey,Direct Count,Medium
Sudan,North Africa,2023,Economic Security,Savings group members,4301,5124,4793,93.5,11.4,Survey,Direct Count,High
Sudan,North Africa,2023,Economic Security,Jobs created or maintained,672,889,911,102.5,35.6,Survey,Direct Count,Medium
